,user,movie
13632,1003,2058
13633,1004,1883
13634,1004,1120
13635,1004,3132
13636,1004,226
13637,1004,44
13638,1004,2120
13639,1005,802
13640,1005,1108
13641,1006,1048
13642,1006,1178
13643,1006,3498
13644,1006,3318
13645,1006,2178
13646,1007,2199
13647,1007,0
13648,1007,3189
13649,1007,3510
13650,1008,3358
13651,1008,3664
13652,1008,3586
13653,1008,3279
13654,1008,1135
13655,1009,1959
13656,1009,703
13657,1009,1890
13658,1009,2743
13659,1009,493
13660,1009,340
13661,1009,1820
13662,1009,2613
13663,1009,357
13664,1009,1668
13665,1009,1354
13666,1009,23
13667,1009,3212
13668,1009,1373
13669,1009,939
13670,1009,2545
13671,1009,510
13672,1009,1969
13673,1009,2674
13674,1009,2213
13675,1009,2704
13676,1009,1286
13677,1009,3566
13678,1009,494
13679,1009,2384
13680,1009,2495
13681,1009,155
13682,1009,1310
13683,1009,210
13684,1009,1517
13685,1009,1610
13686,1009,2333
13687,1009,1383
13688,1009,1737
13689,1009,495
13690,1009,956
13691,1009,537
13692,1009,1550
13693,1009,399
13694,1009,3132
13695,1009,198
13696,1009,1260
13697,1009,1811
13698,1009,279
13699,1009,3559
13700,1009,3163
13701,1009,1614
13702,1009,154
13703,1009,1028
13704,1009,1026
13705,1009,972
13706,1009,688
13707,1009,2708
13708,1009,3040
13709,1009,3292
13710,1009,454
13711,1009,2334
13712,1009,1944
13713,1009,291
13714,1009,2588
13715,1009,1934
13716,1009,2058
13717,1009,498
13718,1009,1535
13719,1009,3442
13720,1009,1021
13721,1009,1962
13722,1009,1305
13723,1009,1019
13724,1009,2505
13725,1009,2803
13726,1009,2383
13727,1009,3030
13728,1009,41
13729,1009,1016
13730,1009,1945
13731,1009,1732
13732,1009,2174
13733,1009,1130
13734,1009,2234
13735,1009,1883
13736,1009,702
13737,1009,2143
13738,1009,3466
13739,1009,1052
13740,1009,2755
13741,1009,610
13742,1009,663
13743,1009,1715
13744,1009,1271
13745,1009,2265
13746,1009,1478
13747,1009,2654
13748,1009,2214
13749,1009,2270
13750,1009,3446
13751,1010,1980
13752,1010,2748
13753,1010,357
13754,1010,954
13755,1011,1029
13756,1011,1537
13757,1011,1016
13758,1011,1152
13759,1011,1297
13760,1011,1964
13761,1011,1150
13762,1011,2883
13763,1012,1295
13764,1012,38
13765,1012,357
13766,1013,1848
13767,1013,3429
13768,1013,144
13769,1014,837
13770,1014,822
13771,1014,1254
13772,1014,3482
13773,1014,2439
13774,1014,1832
13775,1014,1528
13776,1014,1513
13777,1014,1951
13778,1014,338
13779,1014,2867
13780,1014,2694
13781,1014,1537
13782,1014,3434
13783,1014,298
13784,1014,275
13785,1014,893
13786,1014,1666
13787,1014,1695
13788,1014,1949
13789,1014,1312
13790,1014,1618
13791,1014,1140
13792,1014,1594
13793,1014,2420
13794,1014,0
13795,1014,703
13796,1014,2979
13797,1014,2877
13798,1014,2078
13799,1014,1137
13800,1014,3265
13801,1014,2308
13802,1014,3368
13803,1014,2598
13804,1014,3647
13805,1014,2683
13806,1014,1460
13807,1014,1208
13808,1014,2144
13809,1014,853
13810,1014,1700
13811,1014,1884
13812,1014,2108
13813,1014,711
13814,1014,2531
13815,1014,1940
13816,1014,573
13817,1014,810
13818,1014,1770
13819,1014,437
13820,1014,2652
13821,1014,2659
13822,1014,2511
13823,1014,2135
13824,1014,2557
13825,1014,2058
13826,1014,2997
13827,1014,1737
13828,1014,56
13829,1014,786
13830,1014,335
13831,1014,3020
13832,1014,2239
13833,1014,1294
13834,1014,861
13835,1014,493
13836,1014,1104
13837,1014,1905
13838,1014,3025
13839,1014,2205
13840,1014,1755
13841,1014,1708
13842,1014,2656
13843,1014,908
13844,1014,590
13845,1014,1134
13846,1014,3190
13847,1014,1743
13848,1014,1408
13849,1014,2975
13850,1014,3507
13851,1014,1877
13852,1014,3678
13853,1014,759
13854,1014,445
13855,1014,2944
13856,1014,1982
13857,1014,3242
13858,1014,3520
13859,1014,1842
13860,1014,2936
13861,1014,165
13862,1014,2212
13863,1014,2717
13864,1014,1354
13865,1014,551
13866,1014,1101
13867,1014,3100
13868,1014,2533
13869,1014,1164
13870,1014,2918
13871,1014,1128
13872,1014,2404
13873,1014,2475
13874,1014,983
13875,1014,2814
13876,1014,1587
13877,1014,1120
13878,1014,872
13879,1014,23
13880,1014,321
13881,1014,305
13882,1014,1500
13883,1014,2990
13884,1014,2140
13885,1014,1371
13886,1014,1889
13887,1014,1833
13888,1014,520
13889,1014,2536
13890,1014,60
13891,1015,2866
13892,1015,2102
13893,1015,2503
13894,1015,3701
13895,1015,2128
13896,1015,1342
13897,1015,1974
13898,1015,228
13899,1015,1865
13900,1015,2060
13901,1015,1348
13902,1015,2651
13903,1015,1716
13904,1015,2794
13905,1015,483
13906,1015,2426
13907,1015,2400
13908,1015,1371
13909,1016,2184
13910,1016,2575
13911,1016,1017
13912,1016,3618
13913,1016,3294
13914,1016,1771
13915,1016,596
13916,1016,3592
13917,1016,3493
13918,1016,2269
13919,1016,945
13920,1016,1228
13921,1016,2508
13922,1016,3302
13923,1016,1774
13924,1016,1805
13925,1016,1235
13926,1016,2450
13927,1016,2860
13928,1016,1329
13929,1016,838
13930,1016,190
13931,1016,3452
13932,1016,1526
13933,1016,1050
13934,1016,1149
13935,1016,1148
13936,1016,2695
13937,1016,3466
13938,1016,2444
13939,1016,0
13940,1016,1173
13941,1016,2123
13942,1016,2261
13943,1016,2599
13944,1016,2501
13945,1016,1810
13946,1016,38
13947,1016,3485
13948,1016,33
13949,1016,2466
13950,1016,1968
13951,1016,1518
13952,1017,1184
13953,1017,1167
13954,1017,2743
13955,1017,1441
13956,1017,3134
13957,1017,139
13958,1017,3189
13959,1017,1848
13960,1017,2741
13961,1017,2781
13962,1017,3132
13963,1017,370
13964,1017,3550
13965,1018,187
13966,1018,3234
13967,1018,3029
13968,1018,1354
13969,1018,1107
13970,1018,1765
13971,1018,151
13972,1018,336
13973,1018,2265
13974,1018,3242
13975,1018,1031
13976,1018,2048
13977,1018,1879
13978,1018,1891
13979,1018,852
13980,1018,3324
13981,1018,1277
13982,1018,2208
13983,1018,1303
13984,1018,758
13985,1018,1428
13986,1018,1156
13987,1018,2712
13988,1018,2230
13989,1018,910
13990,1018,29
13991,1018,2980
13992,1018,1199
13993,1018,11
13994,1018,2143
13995,1018,971
13996,1018,858
13997,1018,1140
13998,1018,1224
13999,1018,992
14000,1018,870
14001,1018,3429
14002,1018,2762
14003,1018,2511
14004,1018,2873
14005,1018,2704
14006,1018,1150
14007,1018,3034
14008,1018,3625
14009,1018,3460
14010,1018,867
14011,1018,15
14012,1018,1306
14013,1018,872
14014,1018,610
14015,1018,2398
14016,1018,2234
14017,1018,3235
14018,1018,1143
14019,1018,1930
14020,1018,3548
14021,1018,69
14022,1018,2181
14023,1018,583
14024,1018,506
14025,1018,1296
14026,1018,3184
14027,1018,2225
14028,1018,2067
14029,1018,2885
14030,1018,3394
14031,1018,2488
14032,1018,2001
14033,1018,3366
14034,1018,3078
14035,1018,3288
14036,1018,1988
14037,1018,2072
14038,1018,1146
14039,1018,3081
14040,1018,2765
14041,1018,3378
14042,1018,3491
14043,1018,1327
14044,1018,1292
14045,1018,2437
14046,1018,1897
14047,1018,31
14048,1018,469
14049,1018,2592
14050,1018,954
14051,1018,688
14052,1018,600
14053,1018,1188
14054,1018,1020
14055,1018,2194
14056,1018,3568
14057,1018,3575
14058,1018,1766
14059,1018,3627
14060,1019,1539
14061,1019,1516
14062,1019,533
14063,1019,460
14064,1019,2961
14065,1019,541
14066,1020,861
14067,1020,1202
14068,1020,1173
14069,1020,863
14070,1020,851
14071,1020,2981
14072,1021,2143
14073,1021,2140
14074,1021,742
14075,1021,2378
14076,1021,2176
14077,1021,1294
14078,1021,2496
14079,1021,3027
14080,1021,2867
14081,1021,2162
14082,1021,3115
14083,1021,463
14084,1021,144
14085,1021,2516
14086,1021,2718
14087,1021,2373
14088,1022,2344
14089,1022,1979
14090,1022,863
14091,1023,1766
14092,1023,1546
14093,1023,258
14094,1023,1764
14095,1023,1215
14096,1024,2495
14097,1024,2633
14098,1024,1731
14099,1024,3049
14100,1024,2497
14101,1024,2898
14102,1024,2346
14103,1024,2567
14104,1025,869
14105,1026,35
14106,1026,107
14107,1026,1117
14108,1026,2651
14109,1027,1123
14110,1027,510
14111,1028,1919
14112,1028,240
14113,1028,3266
14114,1028,38
14115,1028,1831
14116,1028,1449
14117,1028,1178
14118,1028,1823
14119,1028,1779
14120,1028,2443
14121,1028,573
14122,1028,297
14123,1028,1144
14124,1028,3032
14125,1028,3167
14126,1028,3036
14127,1028,1120
14128,1028,777
14129,1028,1899
14130,1028,2482
14131,1028,2775
14132,1028,2590
14133,1028,963
14134,1028,3332
14135,1028,1215
14136,1028,1979
14137,1029,167
14138,1029,1986
14139,1029,92
14140,1029,1110
14141,1029,2211
14142,1029,982
14143,1029,1550
14144,1029,2898
14145,1029,159
14146,1029,972
14147,1029,2336
14148,1029,147
14149,1029,1478
14150,1029,68
14151,1029,1631
14152,1029,343
14153,1029,1774
14154,1029,1466
14155,1029,1460
14156,1029,1295
14157,1029,1848
14158,1030,2779
14159,1030,858
14160,1030,1539
14161,1030,863
14162,1030,1820
14163,1030,2334
14164,1030,307
14165,1030,1623
14166,1030,3461
14167,1030,1553
14168,1030,3033
14169,1030,283
14170,1030,9
14171,1030,420
14172,1030,982
14173,1031,2143
14174,1031,3341
14175,1031,3503
14176,1031,1574
14177,1031,1065
14178,1031,1133
14179,1031,2488
14180,1031,3305
14181,1031,2482
14182,1031,548
14183,1031,2102
14184,1031,303
14185,1032,1292
14186,1032,2839
14187,1032,1003
14188,1032,3643
14189,1032,3049
14190,1032,1119
14191,1032,1167
14192,1032,3218
14193,1032,233
14194,1032,1280
14195,1032,1202
14196,1032,3439
14197,1032,2847
14198,1032,3278
14199,1032,1796
14200,1032,1106
14201,1032,1306
14202,1032,1052
14203,1033,3215
14204,1033,1136
14205,1033,1236
14206,1033,3580
14207,1033,858
14208,1033,1207
14209,1033,1135
14210,1033,2592
14211,1033,2160
14212,1033,2779
14213,1033,2600
14214,1033,1255
14215,1033,1014
14216,1033,954
14217,1033,2651
14218,1033,2162
14219,1033,3463
14220,1033,2217
14221,1033,1945
14222,1033,3203
14223,1033,917
14224,1033,1876
14225,1033,869
14226,1033,1156
14227,1033,3550
14228,1033,962
14229,1033,2335
14230,1033,2484
14231,1033,3295
14232,1033,2426
14233,1033,2105
14234,1033,1106
14235,1033,2777
14236,1033,970
14237,1033,2375
14238,1034,3098
14239,1034,576
14240,1034,3277
14241,1034,2696
14242,1034,187
14243,1034,2889
14244,1035,2021
14245,1035,1008
14246,1036,3509
14247,1036,3098
14248,1036,3126
14249,1037,2651
14250,1037,1779
14251,1037,1102
14252,1037,1833
14253,1037,841
14254,1037,2664
14255,1037,600
14256,1037,2515
14257,1037,3568
14258,1037,2557
14259,1037,33
14260,1037,1130
14261,1039,1778
14262,1039,843
14263,1039,2490
14264,1039,1705
14265,1039,2212
14266,1039,1260
14267,1039,2534
14268,1039,852
14269,1039,2502
14270,1039,2202
14271,1039,174
14272,1039,102
14273,1039,1288
14274,1039,1132
14275,1039,1139
14276,1039,1215
14277,1039,1788
14278,1039,2159
14279,1039,1767
14280,1039,224
14281,1040,2422
14282,1040,3579
14283,1040,1054
14284,1040,3540
14285,1040,2378
14286,1040,2527
14287,1040,1152
14288,1040,1340
14289,1040,466
14290,1040,2867
14291,1040,1135
14292,1041,2460
14293,1041,3206
14294,1041,1981
14295,1041,1841
14296,1041,3256
14297,1042,1091
14298,1042,3342
14299,1042,3664
14300,1042,1979
14301,1043,2993
14302,1043,1787
14303,1043,1277
14304,1043,1107
14305,1043,3568
14306,1043,1140
14307,1043,3132
14308,1043,1969
14309,1043,2121
14310,1043,581
14311,1043,351
14312,1043,2888
14313,1043,3339
14314,1043,1288
14315,1043,1138
14316,1043,2983
14317,1044,3035
14318,1044,785
14319,1044,3279
14320,1044,38
14321,1044,486
14322,1044,3542
14323,1046,2603
14324,1046,3341
14325,1046,1148
14326,1046,1848
14327,1046,595
14328,1046,2105
14329,1047,976
14330,1047,35
14331,1047,593
14332,1047,1463
14333,1047,156
14334,1048,810
14335,1049,745
14336,1049,1303
14337,1049,486
14338,1049,424
14339,1049,2514
14340,1049,1689
14341,1049,1259
14342,1049,579
14343,1049,346
14344,1049,341
14345,1049,2347
14346,1049,1613
14347,1049,2884
14348,1049,33
14349,1049,291
14350,1049,575
14351,1049,47
14352,1049,106
14353,1049,363
14354,1049,1260
14355,1049,216
14356,1049,3508
14357,1049,427
14358,1049,521
14359,1049,555
14360,1049,938
14361,1049,17
14362,1049,2059
14363,1049,518
14364,1049,2289
14365,1049,1278
14366,1049,692
14367,1049,769
14368,1049,1581
14369,1049,2565
14370,1049,925
14371,1049,2653
14372,1049,3510
14373,1049,1187
14374,1049,1528
14375,1049,420
14376,1050,401
14377,1050,1929
14378,1050,1150
14379,1050,2511
14380,1050,651
14381,1050,266
14382,1050,1462
14383,1050,2803
14384,1050,2819
14385,1050,2944
14386,1050,1618
14387,1050,663
14388,1050,1398
14389,1050,571
14390,1050,3649
14391,1050,3190
14392,1050,3701
14393,1050,2209
14394,1050,2420
14395,1050,670
14396,1050,1965
14397,1050,639
14398,1050,2079
14399,1050,346
14400,1050,396
14401,1050,2748
14402,1050,2898
14403,1050,2817
14404,1050,59
14405,1050,699
14406,1050,1003
14407,1050,769
14408,1050,1123
14409,1050,2651
14410,1050,3045
14411,1050,1535
14412,1050,2480
14413,1050,1399
14414,1050,3512
14415,1050,1207
14416,1050,1980
14417,1050,1865
14418,1050,1863
14419,1050,3247
14420,1050,2891
14421,1050,2485
14422,1050,1781
14423,1050,1198
14424,1050,759
14425,1050,506
14426,1050,334
14427,1050,1901
14428,1050,2374
14429,1050,590
14430,1050,988
14431,1050,1428
14432,1050,579
14433,1050,1637
14434,1050,2231
14435,1050,1767
14436,1050,246
14437,1050,1292
14438,1050,3162
14439,1050,2276
14440,1050,2668
14441,1050,742
14442,1050,1439
14443,1050,3161
14444,1050,948
14445,1050,1281
14446,1050,1802
14447,1050,3622
14448,1050,144
14449,1050,1466
14450,1050,1205
14451,1050,1371
14452,1050,3510
14453,1050,2134
14454,1050,537
14455,1050,1186
14456,1050,2531
14457,1051,851
14458,1052,1130
14459,1052,2866
14460,1052,869
14461,1052,478
14462,1052,2977
14463,1052,1732
14464,1052,3384
14465,1052,2202
14466,1052,2026
14467,1052,1306
14468,1052,2496
14469,1052,2957
14470,1052,1770
14471,1052,1458
14472,1052,1148
14473,1052,1857
14474,1052,1350
14475,1052,3591
14476,1052,1199
14477,1052,2958
14478,1052,2460
14479,1052,953
14480,1052,3383
14481,1052,2778
14482,1052,2704
14483,1052,2741
14484,1052,2292
14485,1053,1971
14486,1053,2972
14487,1053,1327
14488,1053,1516
14489,1053,1943
14490,1053,561
14491,1053,1344
14492,1053,2160
14493,1053,232
14494,1053,1398
14495,1053,1420
14496,1053,1832
14497,1053,1449
14498,1053,1826
14499,1054,2557
14500,1054,2403
14501,1054,2898
14502,1054,2711
14503,1054,1200
14504,1054,2176
14505,1054,1394
14506,1055,68
14507,1055,3040
14508,1055,1790
14509,1055,907
14510,1055,574
14511,1055,1241
14512,1055,2318
14513,1055,106
14514,1055,182
14515,1056,2809
14516,1056,31
14517,1056,3377
14518,1056,904
14519,1056,964
14520,1056,2201
14521,1056,3081
14522,1056,1025
14523,1056,3083
14524,1056,3627
14525,1056,580
14526,1056,3461
14527,1056,3389
14528,1057,3398
14529,1057,981
14530,1057,2803
14531,1057,1107
14532,1057,2012
14533,1057,2214
14534,1057,1143
14535,1057,627
14536,1057,1288
14537,1057,1277
14538,1057,2501
14539,1057,309
14540,1057,1539
14541,1057,287
14542,1057,3651
14543,1057,307
14544,1057,1184
14545,1057,2484
14546,1057,226
14547,1057,1108
14548,1057,1111
14549,1057,1178
14550,1057,578
14551,1057,68
14552,1057,2438
14553,1057,3248
14554,1057,2701
14555,1057,1052
14556,1057,1273
14557,1057,2788
14558,1057,1773
14559,1058,1777
14560,1058,3681
14561,1058,1139
14562,1058,153
14563,1058,1526
14564,1058,1973
14565,1058,2231
14566,1058,1194
14567,1058,2276
14568,1058,414
14569,1058,3443
14570,1058,347
14571,1058,1736
14572,1058,1574
14573,1058,1802
14574,1058,1958
14575,1058,1295
14576,1058,3155
14577,1058,2462
14578,1058,1140
14579,1058,3548
14580,1058,1767
14581,1058,2305
14582,1058,1463
14583,1058,1259
14584,1058,1511
14585,1058,1152
14586,1058,1639
14587,1058,1003
14588,1058,1965
14589,1058,1482
14590,1058,1047
14591,1058,1512
14592,1058,2455
14593,1058,2191
14594,1058,2480
14595,1058,3271
14596,1058,935
14597,1058,443
14598,1058,3203
14599,1058,1775
14600,1058,971
14601,1058,1907
14602,1058,3029
14603,1058,2692
14604,1058,1130
14605,1058,1398
14606,1058,329
14607,1058,1859
14608,1059,147
14609,1059,106
14610,1059,3376
14611,1059,1702
14612,1059,2426
14613,1059,3577
14614,1060,1929
14615,1060,1107
14616,1060,2162
14617,1060,1952
14618,1060,2898
14619,1061,2872
14620,1061,1031
14621,1061,2656
14622,1061,2663
14623,1061,3238
14624,1061,1820
14625,1061,444
14626,1061,3374
14627,1061,861
14628,1061,1160
14629,1061,1129
14630,1061,2524
14631,1061,2005
14632,1061,3216
14633,1061,2203
14634,1061,1162
14635,1061,1144
14636,1062,541
14637,1062,3107
14638,1062,1258
14639,1062,1275
14640,1062,576
14641,1062,2557
14642,1062,0
14643,1062,207
14644,1062,584
14645,1062,575
14646,1062,1271
14647,1063,72
14648,1063,3508
14649,1063,3383
14650,1063,1364
14651,1063,576
14652,1064,2138
14653,1064,1506
14654,1064,2203
14655,1064,3063
14656,1065,1016
14657,1065,3510
14658,1065,3374
14659,1065,229
14660,1065,678
14661,1065,853
14662,1065,329
14663,1066,2164
14664,1066,3460
14665,1066,2944
14666,1066,513
14667,1066,1150
14668,1066,35
14669,1066,1160
14670,1066,3248
14671,1066,2479
14672,1067,1474
14673,1067,1822
14674,1067,1788
14675,1067,1695
14676,1067,2681
14677,1067,500
14678,1067,2252
14679,1067,1927
14680,1067,341
14681,1067,5
14682,1067,1837
14683,1067,1737
14684,1067,1455
14685,1067,2166
14686,1067,1648
14687,1067,2807
14688,1067,1896
14689,1067,1190
14690,1067,2191
14691,1067,364
14692,1067,2220
14693,1067,3236
14694,1067,3026
14695,1067,581
14696,1067,212
14697,1067,2310
14698,1067,640
14699,1067,18
14700,1067,2082
14701,1067,3031
14702,1067,1942
14703,1067,1676
14704,1067,1904
14705,1067,572
14706,1067,993
14707,1067,1020
14708,1067,1281
14709,1067,3186
14710,1067,1575
14711,1067,309
14712,1067,3312
14713,1067,59
14714,1067,3030
14715,1067,1398
14716,1067,1781
14717,1067,1215
14718,1067,1018
14719,1067,548
14720,1067,2884
14721,1067,1255
14722,1067,921
14723,1067,269
14724,1067,1309
14725,1067,573
14726,1067,275
14727,1067,981
14728,1067,3360
14729,1067,2518
14730,1067,3022
14731,1067,3049
14732,1067,1467
14733,1067,2181
14734,1067,159
14735,1068,1390
14736,1068,2378
14737,1068,609
14738,1068,2497
14739,1068,824
14740,1068,3654
14741,1068,299
14742,1068,1094
14743,1068,2164
14744,1068,335
14745,1068,3267
14746,1068,1533
14747,1068,3298
14748,1068,284
14749,1068,1151
14750,1068,932
14751,1068,3031
14752,1068,149
14753,1068,521
14754,1068,1396
14755,1068,2293
14756,1068,925
14757,1068,962
14758,1068,3617
14759,1068,819
14760,1068,1421
14761,1068,1463
14762,1068,735
14763,1068,3657
14764,1068,1418
14765,1068,2309
14766,1068,2080
14767,1068,649
14768,1068,2090
14769,1068,2242
14770,1068,1736
14771,1068,810
14772,1068,2043
14773,1068,1453
14774,1068,2797
14775,1068,1374
14776,1068,341
14777,1068,1704
14778,1068,2884
14779,1068,1720
14780,1068,2560
14781,1068,53
14782,1068,2422
14783,1068,2867
14784,1068,436
14785,1068,793
14786,1068,3699
14787,1069,3669
14788,1069,1131
14789,1069,802
14790,1069,579
14791,1069,2956
14792,1070,2364
14793,1070,2383
14794,1070,1966
14795,1070,2968
14796,1070,2621
14797,1070,2793
14798,1070,2099
14799,1070,3277
14800,1070,1094
14801,1070,2901
14802,1070,3578
14803,1071,340
14804,1071,1202
14805,1071,841
14806,1071,2097
14807,1071,842
14808,1071,2565
14809,1071,1184
14810,1071,2976
14811,1072,1155
14812,1072,2375
14813,1072,3203
14814,1072,861
14815,1072,1117
14816,1072,867
14817,1072,852
14818,1073,1096
14819,1073,1029
14820,1073,1106
14821,1073,841
14822,1073,2851
14823,1073,2332
14824,1073,1817
14825,1073,1775
14826,1073,575
14827,1073,1170
14828,1073,513
14829,1073,2653
14830,1073,144
14831,1073,1453
14832,1073,1556
14833,1073,3566
14834,1073,2005
14835,1073,1173
14836,1074,802
14837,1074,309
14838,1074,1138
14839,1074,1170
14840,1074,852
14841,1074,1113
14842,1074,1012
14843,1075,1843
14844,1075,197
14845,1075,2162
14846,1075,370
14847,1075,2110
14848,1075,2155
14849,1076,1109
14850,1076,265
14851,1076,3271
14852,1076,851
14853,1076,1245
14854,1076,3339
14855,1076,1133
14856,1076,1212
14857,1076,2334
14858,1076,1131
14859,1076,585
14860,1076,2005
14861,1076,1811
14862,1076,1572
14863,1076,708
14864,1076,1288
14865,1076,3044
14866,1076,2140
14867,1076,3461
14868,1076,1773
14869,1076,2495
14870,1076,1144
14871,1076,1006
14872,1077,1537
14873,1077,1106
14874,1077,341
14875,1077,6
14876,1077,1657
14877,1077,1215
14878,1077,287
14879,1077,3037
14880,1077,1373
14881,1077,1029
14882,1077,3291
14883,1078,3243
14884,1078,2931
14885,1078,2783
14886,1078,1414
14887,1078,2166
14888,1078,49
14889,1078,1133
14890,1078,579
14891,1078,313
14892,1078,157
14893,1078,60
14894,1078,982
14895,1079,1230
14896,1079,1545
14897,1079,3218
14898,1079,2352
14899,1079,2651
14900,1079,1013
14901,1080,346
14902,1080,2557
14903,1080,2203
14904,1080,1545
14905,1081,2891
14906,1081,1781
14907,1082,488
14908,1082,1108
14909,1083,3429
14910,1083,575
14911,1083,2847
14912,1083,2859
14913,1083,1743
14914,1083,1449
14915,1083,539
14916,1083,1166
14917,1083,1639
14918,1083,2807
14919,1083,2166
14920,1083,1623
14921,1083,283
14922,1083,2375
14923,1083,3701
14924,1083,827
14925,1084,2178
14926,1084,573
14927,1084,1055
14928,1084,1020
14929,1085,1455
14930,1085,3582
14931,1085,2932
14932,1085,1017
14933,1085,15
14934,1085,1613
14935,1085,805
14936,1085,1738
14937,1085,1205
14938,1085,2501
14939,1085,525
14940,1085,627
14941,1085,1731
14942,1085,649
14943,1085,1165
14944,1085,2785
14945,1085,2128
14946,1085,1025
14947,1085,2496
14948,1085,452
14949,1085,1848
14950,1085,287
14951,1085,2415
14952,1085,1178
14953,1085,20
14954,1085,1245
14955,1085,3321
14956,1085,283
14957,1085,1120
14958,1085,2865
14959,1085,2748
14960,1085,1110
14961,1086,58
14962,1086,1114
14963,1086,1268
14964,1086,2214
14965,1086,16
14966,1086,1966
14967,1086,253
14968,1086,2710
14969,1086,2943
14970,1086,735
14971,1086,2557
14972,1086,1165
14973,1086,3368
14974,1086,2529
14975,1086,1788
14976,1086,1579
14977,1086,1726
14978,1086,2221
14979,1086,1
14980,1086,851
14981,1086,1539
14982,1086,1449
14983,1086,258
14984,1086,1276
14985,1086,106
14986,1086,1005
14987,1086,355
14988,1086,2665
14989,1086,1215
14990,1086,1297
14991,1086,287
14992,1086,2959
14993,1086,863
14994,1086,1831
14995,1086,1052
14996,1086,854
14997,1086,136
14998,1087,1491
14999,1087,139
15000,1087,839
15001,1087,786
15002,1087,1506
15003,1087,1521
15004,1087,908
15005,1087,3412
15006,1087,3320
15007,1087,1763
15008,1087,1406
15009,1087,1996
15010,1087,2099
15011,1087,1668
15012,1087,2310
15013,1087,466
15014,1087,68
15015,1087,309
15016,1087,2635
15017,1087,2556
15018,1087,1731
15019,1087,1258
15020,1087,527
15021,1087,2847
15022,1087,1545
15023,1087,3470
15024,1087,727
15025,1087,2634
15026,1087,1594
15027,1087,1207
15028,1087,2601
15029,1087,454
15030,1087,1934
15031,1087,2373
15032,1087,1748
15033,1087,155
15034,1087,1909
15035,1087,2707
15036,1087,2386
15037,1087,1727
15038,1087,1846
15039,1087,2872
15040,1087,3070
15041,1087,1566
15042,1087,778
15043,1087,418
15044,1087,3203
15045,1087,1398
15046,1087,1502
15047,1087,865
15048,1087,1541
15049,1087,904
15050,1087,1916
15051,1087,2474
15052,1087,1366
15053,1087,3502
15054,1087,2728
15055,1087,1560
15056,1087,572
15057,1087,2566
15058,1087,30
15059,1087,2347
15060,1087,273
15061,1087,317
15062,1087,7
15063,1087,2420
15064,1087,1018
15065,1087,858
15066,1087,3376
15067,1087,1495
15068,1087,3036
15069,1087,259
15070,1087,2669
15071,1087,1550
15072,1087,2024
15073,1087,1174
15074,1087,1960
15075,1087,932
15076,1087,981
15077,1087,3669
15078,1087,3569
15079,1087,1539
15080,1087,3443
15081,1087,184
15082,1087,1778
15083,1087,3668
15084,1087,2891
15085,1087,699
15086,1087,2128
15087,1087,1265
15088,1087,802
15089,1087,2442
15090,1087,1348
15091,1087,2969
15092,1087,352
15093,1087,713
15094,1087,1311
15095,1087,3014
15096,1087,2501
15097,1087,50
15098,1087,1256
15099,1087,1428
15100,1087,1271
15101,1088,1260
15102,1088,1166
15103,1088,1157
15104,1088,1252
15105,1088,1817
15106,1088,1186
15107,1088,343
15108,1088,3486
15109,1088,2374
15110,1088,1848
15111,1088,1453
15112,1089,2557
15113,1089,1563
15114,1090,1466
15115,1090,1449
15116,1090,537
15117,1091,1915
15118,1091,3475
15119,1091,3503
15120,1091,1900
15121,1092,2778
15122,1092,971
15123,1092,1150
15124,1092,1106
15125,1092,1120
15126,1092,1131
15127,1093,1788
15128,1093,3651
15129,1093,1050
15130,1093,3303
15131,1093,1775
15132,1093,841
15133,1093,46
15134,1093,1778
15135,1093,327
15136,1093,2838
15137,1094,1117
15138,1094,35
15139,1094,2961
15140,1095,510
15141,1095,2426
15142,1095,334
15143,1095,1333
15144,1095,3651
15145,1095,466
15146,1095,2371
15147,1095,139
15148,1095,323
15149,1095,745
15150,1095,1696
15151,1095,1394
15152,1095,1468
15153,1095,1066
15154,1095,3510
15155,1095,519
15156,1095,1492
15157,1095,513
15158,1095,1432
15159,1095,2969
15160,1095,418
15161,1095,2297
15162,1095,2104
15163,1095,1634
15164,1095,1120
15165,1095,1278
15166,1095,724
15167,1096,1201
15168,1096,1364
15169,1096,1398
15170,1096,3277
15171,1096,992
15172,1096,155
15173,1096,513
15174,1096,339
15175,1096,3043
15176,1096,1712
15177,1097,3488
15178,1097,3237
15179,1097,3165
15180,1098,1104
15181,1098,202
15182,1098,44
15183,1098,2807
15184,1098,3612
15185,1098,1466
15186,1098,2891
15187,1098,1772
15188,1098,426
15189,1098,3266
15190,1098,3705
15191,1098,35
15192,1098,1572
15193,1098,1848
15194,1098,1174
15195,1098,24
15196,1098,2495
15197,1098,735
15198,1098,1223
15199,1098,1122
15200,1098,1260
15201,1099,1703
15202,1099,777
15203,1099,1860
15204,1099,1743
15205,1099,1943
15206,1099,405
15207,1099,580
15208,1099,688
15209,1099,1738
15210,1099,346
15211,1099,525
15212,1099,0
15213,1099,1915
15214,1099,1914
15215,1099,2518
15216,1099,2109
15217,1099,2065
15218,1099,1482
15219,1099,3302
15220,1099,2385
15221,1099,1352
15222,1099,2707
15223,1099,1968
15224,1099,1418
15225,1099,1823
15226,1099,1625
15227,1099,1674
15228,1099,1879
15229,1099,1212
15230,1099,2181
15231,1099,1675
15232,1099,3447
